date key,full date,day of week,day num in month,day num overall,day name,day abbrev,weekday flag,week num in year,week num overall,week begin date,week begin date key,month,month num overall,month name,month abbrev,quarter,year,yearmo,fiscal month,fiscal quarter,fiscal year,month end flag
20210113,2021-01-13 00:00:00,3,13,1109,Wednesday,Wed,Y,3,162,2021-01-11 00:00:00,20210111,1,37,January,Jan,1,2021,202101,7,3,2021,N
20210114,2021-01-14 00:00:00,4,14,1110,Thursday,Thu,Y,3,162,2021-01-11 00:00:00,20210111,1,37,January,Jan,1,2021,202101,7,3,2021,N
20210115,2021-01-15 00:00:00,5,15,1111,Friday,Fri,Y,3,162,2021-01-11 00:00:00,20210111,1,37,January,Jan,1,2021,202101,7,3,2021,N
20210116,2021-01-16 00:00:00,6,16,1112,Saturday,Sat,N,3,162,2021-01-11 00:00:00,20210111,1,37,January,Jan,1,2021,202101,7,3,2021,N
20210117,2021-01-17 00:00:00,7,17,1113,Sunday,Sun,N,3,162,2021-01-11 00:00:00,20210111,1,37,January,Jan,1,2021,202101,7,3,2021,N
20210118,2021-01-18 00:00:00,1,18,1114,Monday,Mon,Y,4,163,2021-01-18 00:00:00,20210118,1,37,January,Jan,1,2021,202101,7,3,2021,N
20210119,2021-01-19 00:00:00,2,19,1115,Tuesday,Tue,Y,4,163,2021-01-18 00:00:00,20210118,1,37,January,Jan,1,2021,202101,7,3,2021,N
20210120,2021-01-20 00:00:00,3,20,1116,Wednesday,Wed,Y,4,163,2021-01-18 00:00:00,20210118,1,37,January,Jan,1,2021,202101,7,3,2021,N
20210121,2021-01-21 00:00:00,4,21,1117,Thursday,Thu,Y,4,163,2021-01-18 00:00:00,20210118,1,37,January,Jan,1,2021,202101,7,3,2021,N
20210122,2021-01-22 00:00:00,5,22,1118,Friday,Fri,Y,4,163,2021-01-18 00:00:00,20210118,1,37,January,Jan,1,2021,202101,7,3,2021,N
20210123,2021-01-23 00:00:00,6,23,1119,Saturday,Sat,N,4,163,2021-01-18 00:00:00,20210118,1,37,January,Jan,1,2021,202101,7,3,2021,N
20210124,2021-01-24 00:00:00,7,24,1120,Sunday,Sun,N,4,163,2021-01-18 00:00:00,20210118,1,37,January,Jan,1,2021,202101,7,3,2021,N
20210125,2021-01-25 00:00:00,1,25,1121,Monday,Mon,Y,5,164,2021-01-25 00:00:00,20210125,1,37,January,Jan,1,2021,202101,7,3,2021,N
20210126,2021-01-26 00:00:00,2,26,1122,Tuesday,Tue,Y,5,164,2021-01-25 00:00:00,20210125,1,37,January,Jan,1,2021,202101,7,3,2021,N
20210127,2021-01-27 00:00:00,3,27,1123,Wednesday,Wed,Y,5,164,2021-01-25 00:00:00,20210125,1,37,January,Jan,1,2021,202101,7,3,2021,N
20210128,2021-01-28 00:00:00,4,28,1124,Thursday,Thu,Y,5,164,2021-01-25 00:00:00,20210125,1,37,January,Jan,1,2021,202101,7,3,2021,N
20210129,2021-01-29 00:00:00,5,29,1125,Friday,Fri,Y,5,164,2021-01-25 00:00:00,20210125,1,37,January,Jan,1,2021,202101,7,3,2021,N
20210130,2021-01-30 00:00:00,6,30,1126,Saturday,Sat,N,5,164,2021-01-25 00:00:00,20210125,1,37,January,Jan,1,2021,202101,7,3,2021,N
20210131,2021-01-31 00:00:00,7,31,1127,Sunday,Sun,N,5,164,2021-01-25 00:00:00,20210125,1,37,January,Jan,1,2021,202101,7,3,2021,Y
20210201,2021-02-01 00:00:00,1,1,1128,Monday,Mon,Y,6,165,2021-02-01 00:00:00,20210201,2,38,February,Feb,1,2021,202102,8,3,2021,N
20210202,2021-02-02 00:00:00,2,2,1129,Tuesday,Tue,Y,6,165,2021-02-01 00:00:00,20210201,2,38,February,Feb,1,2021,202102,8,3,2021,N
20210203,2021-02-03 00:00:00,3,3,1130,Wednesday,Wed,Y,6,165,2021-02-01 00:00:00,20210201,2,38,February,Feb,1,2021,202102,8,3,2021,N
20210204,2021-02-04 00:00:00,4,4,1131,Thursday,Thu,Y,6,165,2021-02-01 00:00:00,20210201,2,38,February,Feb,1,2021,202102,8,3,2021,N
20210205,2021-02-05 00:00:00,5,5,1132,Friday,Fri,Y,6,165,2021-02-01 00:00:00,20210201,2,38,February,Feb,1,2021,202102,8,3,2021,N
20210206,2021-02-06 00:00:00,6,6,1133,Saturday,Sat,N,6,165,2021-02-01 00:00:00,20210201,2,38,February,Feb,1,2021,202102,8,3,2021,N
20210207,2021-02-07 00:00:00,7,7,1134,Sunday,Sun,N,6,165,2021-02-01 00:00:00,20210201,2,38,February,Feb,1,2021,202102,8,3,2021,N
20210208,2021-02-08 00:00:00,1,8,1135,Monday,Mon,Y,7,166,2021-02-08 00:00:00,20210208,2,38,February,Feb,1,2021,202102,8,3,2021,N
20210209,2021-02-09 00:00:00,2,9,1136,Tuesday,Tue,Y,7,166,2021-02-08 00:00:00,20210208,2,38,February,Feb,1,2021,202102,8,3,2021,N
20210210,2021-02-10 00:00:00,3,10,1137,Wednesday,Wed,Y,7,166,2021-02-08 00:00:00,20210208,2,38,February,Feb,1,2021,202102,8,3,2021,N
20210211,2021-02-11 00:00:00,4,11,1138,Thursday,Thu,Y,7,166,2021-02-08 00:00:00,20210208,2,38,February,Feb,1,2021,202102,8,3,2021,N
20210212,2021-02-12 00:00:00,5,12,1139,Friday,Fri,Y,7,166,2021-02-08 00:00:00,20210208,2,38,February,Feb,1,2021,202102,8,3,2021,N
20210213,2021-02-13 00:00:00,6,13,1140,Saturday,Sat,N,7,166,2021-02-08 00:00:00,20210208,2,38,February,Feb,1,2021,202102,8,3,2021,N
20210214,2021-02-14 00:00:00,7,14,1141,Sunday,Sun,N,7,166,2021-02-08 00:00:00,20210208,2,38,February,Feb,1,2021,202102,8,3,2021,N
20210215,2021-02-15 00:00:00,1,15,1142,Monday,Mon,Y,8,167,2021-02-15 00:00:00,20210215,2,38,February,Feb,1,2021,202102,8,3,2021,N
20210216,2021-02-16 00:00:00,2,16,1143,Tuesday,Tue,Y,8,167,2021-02-15 00:00:00,20210215,2,38,February,Feb,1,2021,202102,8,3,2021,N
20210217,2021-02-17 00:00:00,3,17,1144,Wednesday,Wed,Y,8,167,2021-02-15 00:00:00,20210215,2,38,February,Feb,1,2021,202102,8,3,2021,N
20210218,2021-02-18 00:00:00,4,18,1145,Thursday,Thu,Y,8,167,2021-02-15 00:00:00,20210215,2,38,February,Feb,1,2021,202102,8,3,2021,N
20210219,2021-02-19 00:00:00,5,19,1146,Friday,Fri,Y,8,167,2021-02-15 00:00:00,20210215,2,38,February,Feb,1,2021,202102,8,3,2021,N
20210220,2021-02-20 00:00:00,6,20,1147,Saturday,Sat,N,8,167,2021-02-15 00:00:00,20210215,2,38,February,Feb,1,2021,202102,8,3,2021,N
20210221,2021-02-21 00:00:00,7,21,1148,Sunday,Sun,N,8,167,2021-02-15 00:00:00,20210215,2,38,February,Feb,1,2021,202102,8,3,2021,N
20210222,2021-02-22 00:00:00,1,22,1149,Monday,Mon,Y,9,168,2021-02-22 00:00:00,20210222,2,38,February,Feb,1,2021,202102,8,3,2021,N
20210223,2021-02-23 00:00:00,2,23,1150,Tuesday,Tue,Y,9,168,2021-02-22 00:00:00,20210222,2,38,February,Feb,1,2021,202102,8,3,2021,N
20210224,2021-02-24 00:00:00,3,24,1151,Wednesday,Wed,Y,9,168,2021-02-22 00:00:00,20210222,2,38,February,Feb,1,2021,202102,8,3,2021,N
20210225,2021-02-25 00:00:00,4,25,1152,Thursday,Thu,Y,9,168,2021-02-22 00:00:00,20210222,2,38,February,Feb,1,2021,202102,8,3,2021,N
20210226,2021-02-26 00:00:00,5,26,1153,Friday,Fri,Y,9,168,2021-02-22 00:00:00,20210222,2,38,February,Feb,1,2021,202102,8,3,2021,N
20210227,2021-02-27 00:00:00,6,27,1154,Saturday,Sat,N,9,168,2021-02-22 00:00:00,20210222,2,38,February,Feb,1,2021,202102,8,3,2021,N
20210228,2021-02-28 00:00:00,7,28,1155,Sunday,Sun,N,9,168,2021-02-22 00:00:00,20210222,2,38,February,Feb,1,2021,202102,8,3,2021,Y
20210301,2021-03-01 00:00:00,1,1,1156,Monday,Mon,Y,10,169,2021-03-01 00:00:00,20210301,3,39,March,Mar,1,2021,202103,9,3,2021,N
20210302,2021-03-02 00:00:00,2,2,1157,Tuesday,Tue,Y,10,169,2021-03-01 00:00:00,20210301,3,39,March,Mar,1,2021,202103,9,3,2021,N
20210303,2021-03-03 00:00:00,3,3,1158,Wednesday,Wed,Y,10,169,2021-03-01 00:00:00,20210301,3,39,March,Mar,1,2021,202103,9,3,2021,N
20210304,2021-03-04 00:00:00,4,4,1159,Thursday,Thu,Y,10,169,2021-03-01 00:00:00,20210301,3,39,March,Mar,1,2021,202103,9,3,2021,N
20210305,2021-03-05 00:00:00,5,5,1160,Friday,Fri,Y,10,169,2021-03-01 00:00:00,20210301,3,39,March,Mar,1,2021,202103,9,3,2021,N
20210306,2021-03-06 00:00:00,6,6,1161,Saturday,Sat,N,10,169,2021-03-01 00:00:00,20210301,3,39,March,Mar,1,2021,202103,9,3,2021,N
20210307,2021-03-07 00:00:00,7,7,1162,Sunday,Sun,N,10,169,2021-03-01 00:00:00,20210301,3,39,March,Mar,1,2021,202103,9,3,2021,N
20210308,2021-03-08 00:00:00,1,8,1163,Monday,Mon,Y,11,170,2021-03-08 00:00:00,20210308,3,39,March,Mar,1,2021,202103,9,3,2021,N
20210309,2021-03-09 00:00:00,2,9,1164,Tuesday,Tue,Y,11,170,2021-03-08 00:00:00,20210308,3,39,March,Mar,1,2021,202103,9,3,2021,N
20210310,2021-03-10 00:00:00,3,10,1165,Wednesday,Wed,Y,11,170,2021-03-08 00:00:00,20210308,3,39,March,Mar,1,2021,202103,9,3,2021,N
20210311,2021-03-11 00:00:00,4,11,1166,Thursday,Thu,Y,11,170,2021-03-08 00:00:00,20210308,3,39,March,Mar,1,2021,202103,9,3,2021,N
20210312,2021-03-12 00:00:00,5,12,1167,Friday,Fri,Y,11,170,2021-03-08 00:00:00,20210308,3,39,March,Mar,1,2021,202103,9,3,2021,N
20210313,2021-03-13 00:00:00,6,13,1168,Saturday,Sat,N,11,170,2021-03-08 00:00:00,20210308,3,39,March,Mar,1,2021,202103,9,3,2021,N
20210314,2021-03-14 00:00:00,7,14,1169,Sunday,Sun,N,11,170,2021-03-08 00:00:00,20210308,3,39,March,Mar,1,2021,202103,9,3,2021,N
20210315,2021-03-15 00:00:00,1,15,1170,Monday,Mon,Y,12,171,2021-03-15 00:00:00,20210315,3,39,March,Mar,1,2021,202103,9,3,2021,N
20210316,2021-03-16 00:00:00,2,16,1171,Tuesday,Tue,Y,12,171,2021-03-15 00:00:00,20210315,3,39,March,Mar,1,2021,202103,9,3,2021,N
20210317,2021-03-17 00:00:00,3,17,1172,Wednesday,Wed,Y,12,171,2021-03-15 00:00:00,20210315,3,39,March,Mar,1,2021,202103,9,3,2021,N
20210318,2021-03-18 00:00:00,4,18,1173,Thursday,Thu,Y,12,171,2021-03-15 00:00:00,20210315,3,39,March,Mar,1,2021,202103,9,3,2021,N
20210319,2021-03-19 00:00:00,5,19,1174,Friday,Fri,Y,12,171,2021-03-15 00:00:00,20210315,3,39,March,Mar,1,2021,202103,9,3,2021,N
20210320,2021-03-20 00:00:00,6,20,1175,Saturday,Sat,N,12,171,2021-03-15 00:00:00,20210315,3,39,March,Mar,1,2021,202103,9,3,2021,N
20210321,2021-03-21 00:00:00,7,21,1176,Sunday,Sun,N,12,171,2021-03-15 00:00:00,20210315,3,39,March,Mar,1,2021,202103,9,3,2021,N
20210322,2021-03-22 00:00:00,1,22,1177,Monday,Mon,Y,13,172,2021-03-22 00:00:00,20210322,3,39,March,Mar,1,2021,202103,9,3,2021,N
20210323,2021-03-23 00:00:00,2,23,1178,Tuesday,Tue,Y,13,172,2021-03-22 00:00:00,20210322,3,39,March,Mar,1,2021,202103,9,3,2021,N
20210324,2021-03-24 00:00:00,3,24,1179,Wednesday,Wed,Y,13,172,2021-03-22 00:00:00,20210322,3,39,March,Mar,1,2021,202103,9,3,2021,N
20210325,2021-03-25 00:00:00,4,25,1180,Thursday,Thu,Y,13,172,2021-03-22 00:00:00,20210322,3,39,March,Mar,1,2021,202103,9,3,2021,N
20210326,2021-03-26 00:00:00,5,26,1181,Friday,Fri,Y,13,172,2021-03-22 00:00:00,20210322,3,39,March,Mar,1,2021,202103,9,3,2021,N
20210327,2021-03-27 00:00:00,6,27,1182,Saturday,Sat,N,13,172,2021-03-22 00:00:00,20210322,3,39,March,Mar,1,2021,202103,9,3,2021,N
20210328,2021-03-28 00:00:00,7,28,1183,Sunday,Sun,N,13,172,2021-03-22 00:00:00,20210322,3,39,March,Mar,1,2021,202103,9,3,2021,N
20210329,2021-03-29 00:00:00,1,29,1184,Monday,Mon,Y,14,173,2021-03-29 00:00:00,20210329,3,39,March,Mar,1,2021,202103,9,3,2021,N
20210330,2021-03-30 00:00:00,2,30,1185,Tuesday,Tue,Y,14,173,2021-03-29 00:00:00,20210329,3,39,March,Mar,1,2021,202103,9,3,2021,N
20210331,2021-03-31 00:00:00,3,31,1186,Wednesday,Wed,Y,14,173,2021-03-29 00:00:00,20210329,3,39,March,Mar,1,2021,202103,9,3,2021,Y
20210401,2021-04-01 00:00:00,4,1,1187,Thursday,Thu,Y,14,173,2021-03-29 00:00:00,20210329,4,40,April,Apr,2,2021,202104,10,4,2021,N
20210402,2021-04-02 00:00:00,5,2,1188,Friday,Fri,Y,14,173,2021-03-29 00:00:00,20210329,4,40,April,Apr,2,2021,202104,10,4,2021,N
20210403,2021-04-03 00:00:00,6,3,1189,Saturday,Sat,N,14,173,2021-03-29 00:00:00,20210329,4,40,April,Apr,2,2021,202104,10,4,2021,N
20210404,2021-04-04 00:00:00,7,4,1190,Sunday,Sun,N,14,173,2021-03-29 00:00:00,20210329,4,40,April,Apr,2,2021,202104,10,4,2021,N
20210405,2021-04-05 00:00:00,1,5,1191,Monday,Mon,Y,15,174,2021-04-05 00:00:00,20210405,4,40,April,Apr,2,2021,202104,10,4,2021,N
20210406,2021-04-06 00:00:00,2,6,1192,Tuesday,Tue,Y,15,174,2021-04-05 00:00:00,20210405,4,40,April,Apr,2,2021,202104,10,4,2021,N
20210407,2021-04-07 00:00:00,3,7,1193,Wednesday,Wed,Y,15,174,2021-04-05 00:00:00,20210405,4,40,April,Apr,2,2021,202104,10,4,2021,N
20210408,2021-04-08 00:00:00,4,8,1194,Thursday,Thu,Y,15,174,2021-04-05 00:00:00,20210405,4,40,April,Apr,2,2021,202104,10,4,2021,N
20210409,2021-04-09 00:00:00,5,9,1195,Friday,Fri,Y,15,174,2021-04-05 00:00:00,20210405,4,40,April,Apr,2,2021,202104,10,4,2021,N
20210410,2021-04-10 00:00:00,6,10,1196,Saturday,Sat,N,15,174,2021-04-05 00:00:00,20210405,4,40,April,Apr,2,2021,202104,10,4,2021,N
20210411,2021-04-11 00:00:00,7,11,1197,Sunday,Sun,N,15,174,2021-04-05 00:00:00,20210405,4,40,April,Apr,2,2021,202104,10,4,2021,N
20210412,2021-04-12 00:00:00,1,12,1198,Monday,Mon,Y,16,175,2021-04-12 00:00:00,20210412,4,40,April,Apr,2,2021,202104,10,4,2021,N
20210413,2021-04-13 00:00:00,2,13,1199,Tuesday,Tue,Y,16,175,2021-04-12 00:00:00,20210412,4,40,April,Apr,2,2021,202104,10,4,2021,N
20210414,2021-04-14 00:00:00,3,14,1200,Wednesday,Wed,Y,16,175,2021-04-12 00:00:00,20210412,4,40,April,Apr,2,2021,202104,10,4,2021,N
20210415,2021-04-15 00:00:00,4,15,1201,Thursday,Thu,Y,16,175,2021-04-12 00:00:00,20210412,4,40,April,Apr,2,2021,202104,10,4,2021,N
20210416,2021-04-16 00:00:00,5,16,1202,Friday,Fri,Y,16,175,2021-04-12 00:00:00,20210412,4,40,April,Apr,2,2021,202104,10,4,2021,N
20210417,2021-04-17 00:00:00,6,17,1203,Saturday,Sat,N,16,175,2021-04-12 00:00:00,20210412,4,40,April,Apr,2,2021,202104,10,4,2021,N
20210418,2021-04-18 00:00:00,7,18,1204,Sunday,Sun,N,16,175,2021-04-12 00:00:00,20210412,4,40,April,Apr,2,2021,202104,10,4,2021,N
20210419,2021-04-19 00:00:00,1,19,1205,Monday,Mon,Y,17,176,2021-04-19 00:00:00,20210419,4,40,April,Apr,2,2021,202104,10,4,2021,N
20210420,2021-04-20 00:00:00,2,20,1206,Tuesday,Tue,Y,17,176,2021-04-19 00:00:00,20210419,4,40,April,Apr,2,2021,202104,10,4,2021,N
20210421,2021-04-21 00:00:00,3,21,1207,Wednesday,Wed,Y,17,176,2021-04-19 00:00:00,20210419,4,40,April,Apr,2,2021,202104,10,4,2021,N
20210422,2021-04-22 00:00:00,4,22,1208,Thursday,Thu,Y,17,176,2021-04-19 00:00:00,20210419,4,40,April,Apr,2,2021,202104,10,4,2021,N
20210423,2021-04-23 00:00:00,5,23,1209,Friday,Fri,Y,17,176,2021-04-19 00:00:00,20210419,4,40,April,Apr,2,2021,202104,10,4,2021,N
20210424,2021-04-24 00:00:00,6,24,1210,Saturday,Sat,N,17,176,2021-04-19 00:00:00,20210419,4,40,April,Apr,2,2021,202104,10,4,2021,N
20210425,2021-04-25 00:00:00,7,25,1211,Sunday,Sun,N,17,176,2021-04-19 00:00:00,20210419,4,40,April,Apr,2,2021,202104,10,4,2021,N
20210426,2021-04-26 00:00:00,1,26,1212,Monday,Mon,Y,18,177,2021-04-26 00:00:00,20210426,4,40,April,Apr,2,2021,202104,10,4,2021,N
20210427,2021-04-27 00:00:00,2,27,1213,Tuesday,Tue,Y,18,177,2021-04-26 00:00:00,20210426,4,40,April,Apr,2,2021,202104,10,4,2021,N
20210428,2021-04-28 00:00:00,3,28,1214,Wednesday,Wed,Y,18,177,2021-04-26 00:00:00,20210426,4,40,April,Apr,2,2021,202104,10,4,2021,N
20210429,2021-04-29 00:00:00,4,29,1215,Thursday,Thu,Y,18,177,2021-04-26 00:00:00,20210426,4,40,April,Apr,2,2021,202104,10,4,2021,N
20210430,2021-04-30 00:00:00,5,30,1216,Friday,Fri,Y,18,177,2021-04-26 00:00:00,20210426,4,40,April,Apr,2,2021,202104,10,4,2021,Y
20210501,2021-05-01 00:00:00,6,1,1217,Saturday,Sat,N,18,177,2021-04-26 00:00:00,20210426,5,41,May,May,2,2021,202105,11,4,2021,N
20210502,2021-05-02 00:00:00,7,2,1218,Sunday,Sun,N,18,177,2021-04-26 00:00:00,20210426,5,41,May,May,2,2021,202105,11,4,2021,N
20210503,2021-05-03 00:00:00,1,3,1219,Monday,Mon,Y,19,178,2021-05-03 00:00:00,20210503,5,41,May,May,2,2021,202105,11,4,2021,N
20210504,2021-05-04 00:00:00,2,4,1220,Tuesday,Tue,Y,19,178,2021-05-03 00:00:00,20210503,5,41,May,May,2,2021,202105,11,4,2021,N
20210505,2021-05-05 00:00:00,3,5,1221,Wednesday,Wed,Y,19,178,2021-05-03 00:00:00,20210503,5,41,May,May,2,2021,202105,11,4,2021,N
20210506,2021-05-06 00:00:00,4,6,1222,Thursday,Thu,Y,19,178,2021-05-03 00:00:00,20210503,5,41,May,May,2,2021,202105,11,4,2021,N
20210507,2021-05-07 00:00:00,5,7,1223,Friday,Fri,Y,19,178,2021-05-03 00:00:00,20210503,5,41,May,May,2,2021,202105,11,4,2021,N
20210508,2021-05-08 00:00:00,6,8,1224,Saturday,Sat,N,19,178,2021-05-03 00:00:00,20210503,5,41,May,May,2,2021,202105,11,4,2021,N
20210509,2021-05-09 00:00:00,7,9,1225,Sunday,Sun,N,19,178,2021-05-03 00:00:00,20210503,5,41,May,May,2,2021,202105,11,4,2021,N
20210510,2021-05-10 00:00:00,1,10,1226,Monday,Mon,Y,20,179,2021-05-10 00:00:00,20210510,5,41,May,May,2,2021,202105,11,4,2021,N
20210511,2021-05-11 00:00:00,2,11,1227,Tuesday,Tue,Y,20,179,2021-05-10 00:00:00,20210510,5,41,May,May,2,2021,202105,11,4,2021,N
20210512,2021-05-12 00:00:00,3,12,1228,Wednesday,Wed,Y,20,179,2021-05-10 00:00:00,20210510,5,41,May,May,2,2021,202105,11,4,2021,N
20210513,2021-05-13 00:00:00,4,13,1229,Thursday,Thu,Y,20,179,2021-05-10 00:00:00,20210510,5,41,May,May,2,2021,202105,11,4,2021,N
20210514,2021-05-14 00:00:00,5,14,1230,Friday,Fri,Y,20,179,2021-05-10 00:00:00,20210510,5,41,May,May,2,2021,202105,11,4,2021,N
20210515,2021-05-15 00:00:00,6,15,1231,Saturday,Sat,N,20,179,2021-05-10 00:00:00,20210510,5,41,May,May,2,2021,202105,11,4,2021,N
20210516,2021-05-16 00:00:00,7,16,1232,Sunday,Sun,N,20,179,2021-05-10 00:00:00,20210510,5,41,May,May,2,2021,202105,11,4,2021,N
20210517,2021-05-17 00:00:00,1,17,1233,Monday,Mon,Y,21,180,2021-05-17 00:00:00,20210517,5,41,May,May,2,2021,202105,11,4,2021,N
20210518,2021-05-18 00:00:00,2,18,1234,Tuesday,Tue,Y,21,180,2021-05-17 00:00:00,20210517,5,41,May,May,2,2021,202105,11,4,2021,N
20210519,2021-05-19 00:00:00,3,19,1235,Wednesday,Wed,Y,21,180,2021-05-17 00:00:00,20210517,5,41,May,May,2,2021,202105,11,4,2021,N
20210520,2021-05-20 00:00:00,4,20,1236,Thursday,Thu,Y,21,180,2021-05-17 00:00:00,20210517,5,41,May,May,2,2021,202105,11,4,2021,N
20210521,2021-05-21 00:00:00,5,21,1237,Friday,Fri,Y,21,180,2021-05-17 00:00:00,20210517,5,41,May,May,2,2021,202105,11,4,2021,N
20210522,2021-05-22 00:00:00,6,22,1238,Saturday,Sat,N,21,180,2021-05-17 00:00:00,20210517,5,41,May,May,2,2021,202105,11,4,2021,N
20210523,2021-05-23 00:00:00,7,23,1239,Sunday,Sun,N,21,180,2021-05-17 00:00:00,20210517,5,41,May,May,2,2021,202105,11,4,2021,N
20210524,2021-05-24 00:00:00,1,24,1240,Monday,Mon,Y,22,181,2021-05-24 00:00:00,20210524,5,41,May,May,2,2021,202105,11,4,2021,N
20210525,2021-05-25 00:00:00,2,25,1241,Tuesday,Tue,Y,22,181,2021-05-24 00:00:00,20210524,5,41,May,May,2,2021,202105,11,4,2021,N
20210526,2021-05-26 00:00:00,3,26,1242,Wednesday,Wed,Y,22,181,2021-05-24 00:00:00,20210524,5,41,May,May,2,2021,202105,11,4,2021,N
20210527,2021-05-27 00:00:00,4,27,1243,Thursday,Thu,Y,22,181,2021-05-24 00:00:00,20210524,5,41,May,May,2,2021,202105,11,4,2021,N
20210528,2021-05-28 00:00:00,5,28,1244,Friday,Fri,Y,22,181,2021-05-24 00:00:00,20210524,5,41,May,May,2,2021,202105,11,4,2021,N
20210529,2021-05-29 00:00:00,6,29,1245,Saturday,Sat,N,22,181,2021-05-24 00:00:00,20210524,5,41,May,May,2,2021,202105,11,4,2021,N
20210530,2021-05-30 00:00:00,7,30,1246,Sunday,Sun,N,22,181,2021-05-24 00:00:00,20210524,5,41,May,May,2,2021,202105,11,4,2021,N
20210531,2021-05-31 00:00:00,1,31,1247,Monday,Mon,Y,23,182,2021-05-31 00:00:00,20210531,5,41,May,May,2,2021,202105,11,4,2021,Y
20210601,2021-06-01 00:00:00,2,1,1248,Tuesday,Tue,Y,23,182,2021-05-31 00:00:00,20210531,6,42,June,Jun,2,2021,202106,12,4,2021,N
20210602,2021-06-02 00:00:00,3,2,1249,Wednesday,Wed,Y,23,182,2021-05-31 00:00:00,20210531,6,42,June,Jun,2,2021,202106,12,4,2021,N
20210603,2021-06-03 00:00:00,4,3,1250,Thursday,Thu,Y,23,182,2021-05-31 00:00:00,20210531,6,42,June,Jun,2,2021,202106,12,4,2021,N
20210604,2021-06-04 00:00:00,5,4,1251,Friday,Fri,Y,23,182,2021-05-31 00:00:00,20210531,6,42,June,Jun,2,2021,202106,12,4,2021,N
20210605,2021-06-05 00:00:00,6,5,1252,Saturday,Sat,N,23,182,2021-05-31 00:00:00,20210531,6,42,June,Jun,2,2021,202106,12,4,2021,N
20210606,2021-06-06 00:00:00,7,6,1253,Sunday,Sun,N,23,182,2021-05-31 00:00:00,20210531,6,42,June,Jun,2,2021,202106,12,4,2021,N
20210607,2021-06-07 00:00:00,1,7,1254,Monday,Mon,Y,24,183,2021-06-07 00:00:00,20210607,6,42,June,Jun,2,2021,202106,12,4,2021,N
20210608,2021-06-08 00:00:00,2,8,1255,Tuesday,Tue,Y,24,183,2021-06-07 00:00:00,20210607,6,42,June,Jun,2,2021,202106,12,4,2021,N
20210609,2021-06-09 00:00:00,3,9,1256,Wednesday,Wed,Y,24,183,2021-06-07 00:00:00,20210607,6,42,June,Jun,2,2021,202106,12,4,2021,N
20210610,2021-06-10 00:00:00,4,10,1257,Thursday,Thu,Y,24,183,2021-06-07 00:00:00,20210607,6,42,June,Jun,2,2021,202106,12,4,2021,N
20210611,2021-06-11 00:00:00,5,11,1258,Friday,Fri,Y,24,183,2021-06-07 00:00:00,20210607,6,42,June,Jun,2,2021,202106,12,4,2021,N
20210612,2021-06-12 00:00:00,6,12,1259,Saturday,Sat,N,24,183,2021-06-07 00:00:00,20210607,6,42,June,Jun,2,2021,202106,12,4,2021,N
20210613,2021-06-13 00:00:00,7,13,1260,Sunday,Sun,N,24,183,2021-06-07 00:00:00,20210607,6,42,June,Jun,2,2021,202106,12,4,2021,N
20210614,2021-06-14 00:00:00,1,14,1261,Monday,Mon,Y,25,184,2021-06-14 00:00:00,20210614,6,42,June,Jun,2,2021,202106,12,4,2021,N
20210615,2021-06-15 00:00:00,2,15,1262,Tuesday,Tue,Y,25,184,2021-06-14 00:00:00,20210614,6,42,June,Jun,2,2021,202106,12,4,2021,N
20210616,2021-06-16 00:00:00,3,16,1263,Wednesday,Wed,Y,25,184,2021-06-14 00:00:00,20210614,6,42,June,Jun,2,2021,202106,12,4,2021,N
20210617,2021-06-17 00:00:00,4,17,1264,Thursday,Thu,Y,25,184,2021-06-14 00:00:00,20210614,6,42,June,Jun,2,2021,202106,12,4,2021,N
20210618,2021-06-18 00:00:00,5,18,1265,Friday,Fri,Y,25,184,2021-06-14 00:00:00,20210614,6,42,June,Jun,2,2021,202106,12,4,2021,N
20210619,2021-06-19 00:00:00,6,19,1266,Saturday,Sat,N,25,184,2021-06-14 00:00:00,20210614,6,42,June,Jun,2,2021,202106,12,4,2021,N
20210620,2021-06-20 00:00:00,7,20,1267,Sunday,Sun,N,25,184,2021-06-14 00:00:00,20210614,6,42,June,Jun,2,2021,202106,12,4,2021,N
20210621,2021-06-21 00:00:00,1,21,1268,Monday,Mon,Y,26,185,2021-06-21 00:00:00,20210621,6,42,June,Jun,2,2021,202106,12,4,2021,N
20210622,2021-06-22 00:00:00,2,22,1269,Tuesday,Tue,Y,26,185,2021-06-21 00:00:00,20210621,6,42,June,Jun,2,2021,202106,12,4,2021,N
20210623,2021-06-23 00:00:00,3,23,1270,Wednesday,Wed,Y,26,185,2021-06-21 00:00:00,20210621,6,42,June,Jun,2,2021,202106,12,4,2021,N
20210624,2021-06-24 00:00:00,4,24,1271,Thursday,Thu,Y,26,185,2021-06-21 00:00:00,20210621,6,42,June,Jun,2,2021,202106,12,4,2021,N
20210625,2021-06-25 00:00:00,5,25,1272,Friday,Fri,Y,26,185,2021-06-21 00:00:00,20210621,6,42,June,Jun,2,2021,202106,12,4,2021,N
20210626,2021-06-26 00:00:00,6,26,1273,Saturday,Sat,N,26,185,2021-06-21 00:00:00,20210621,6,42,June,Jun,2,2021,202106,12,4,2021,N
20210627,2021-06-27 00:00:00,7,27,1274,Sunday,Sun,N,26,185,2021-06-21 00:00:00,20210621,6,42,June,Jun,2,2021,202106,12,4,2021,N
